ISO3,year,government_effectiveness,control_of_corruption,gdp_per_capita_log,urban_share,median_age,life_expectancy,locc
MAR,2024,0.547695462,0.373557196,9.26640175415506,62.7998124018197,,75.56219999999999,4.7
MAR,2025,,,9.075178428820164,66.491,30.6,75.8,4.1
MDA,2015,0.371028303,0.220683333,9.126699858007022,42.5,35.6,70.25,4.964904219640827
MDA,2016,0.396467127,0.255966693,9.242404817868476,39.7373237609863,,,4.8
MDA,2017,0.435127419,0.288838298,9.32831126078957,39.9736557006836,,,4.7
MDA,2018,0.471483109,0.302179756,9.381617458046314,40.3258094787598,,,4.8
MDA,2019,0.4602970219999999,0.322024192,9.503996312307889,40.772289276123,,,4.7
MDA,2020,0.460479252,0.330615489,9.51247559116682,42.8,36.9,70.0,4.6
MDA,2021,0.472544422,0.367150609,9.660273321442547,41.8115425109863,,,4.6
MDA,2022,0.4873904359999999,0.393227656,9.708260808019688,42.4048843383789,,,4.5
MDA,2023,0.5068578859999999,0.424695611,9.78396841688498,43.0011825561523,,,4.5
MDA,2024,0.56349995,0.419527948,9.831722345378346,43.516471862793,,71.18555,4.4
MDA,2025,,,9.680143767319382,49.912,38.0,72.55000000000001,3.9
MDG,2015,0.24010975,0.235038602,7.31095898145789,35.2,18.8,65.25,7.695029384149356
MDG,2016,0.35093734,0.317653175,7.353414743884691,29.4239466316878,17.669,63.453,7.9
MDG,2017,0.353968099,0.291815665,7.343995290298485,29.671033028335,17.87,63.455,7.6
MDG,2018,0.340798431,0.292618161,7.34381143017299,29.9181125346909,18.063,63.5125,7.6
MDG,2019,0.344679496,0.291178563,7.385415600278359,30.3046972370204,18.242,63.5265,7.6
MDG,2020,0.337064168,0.3072241489999999,7.306748240111424,38.5,19.7,65.7,7.2
MDG,2021,0.329487125,0.28678781,7.363553779277126,31.1137123216036,18.563,62.5445,7.1
MDG,2022,0.334865068,0.283020557,7.448321542090076,31.5397813465886,18.718,63.094,7.0
MDG,2023,0.3277485569999999,0.279096229,7.500224181960113,31.9799438860946,18.877,63.6575,7.1
MDG,2024,0.345565404,0.274125678,7.54090690011668,32.4339893339844,,63.8612,7.1
MDG,2025,,,7.352577346399791,44.588,20.7,67.80000000000001,7.6
MDV,2015,0.427761005,0.320219134,9.791163902759545,38.5,27.5,80.1,4.619162993697604
MDV,2016,0.500486178,0.3237420309999999,9.839988813878035,38.9560872317815,27.038,79.1115,4.1
MDV,2017,0.453213157,0.302914645,9.89181415079659,39.32787719143,27.498,79.435,4.0
MDV,2018,0.453455235,0.297799792,9.994215856076195,39.6923354428279,27.989,79.6605,4.1
MDV,2019,0.51477378,0.373140909,10.046600882457671,40.0492764783282,28.513,79.953,4.1
MDV,2020,0.4942902439999999,0.4439080459999999,9.504901289278864,40.7,30.6,81.1,4.2
MDV,2021,0.542007347,0.445512592,9.85496003461978,40.7398648710483,29.655,78.262,4.3
MDV,2022,0.47038773,0.424903492,10.038040836639114,41.0641769690663,30.339,80.9835,4.0
MDV,2023,0.470560879,0.424611123,10.118042455265668,41.5096832933973,31.124,81.255,4.0
MDV,2024,0.470377697,0.41054607,10.172857342334996,41.9982152717385,,81.47409999999999,3.7
MDV,2025,,,10.12871738274863,48.071,33.8,82.69999999999999,3.9
MEX,2015,0.546876593,0.254175961,9.855947438759488,79.3,27.6,74.35,4.096893255327239
MEX,2016,0.538304719,0.312331432,9.908703126689884,77.4405087351486,26.581,74.35,4.5
MEX,2017,0.515346523,0.286631687,9.927629529654324,77.7206924598541,26.918,74.23599999999999,4.4
MEX,2018,0.508168666,0.287721329,9.948531543206707,78.0271223924494,27.266,74.276,4.4
MEX,2019,0.51171928,0.298469098,9.950575196082657,78.355984332992,27.616,74.50450000000001,4.4
MEX,2020,0.504408854,0.305727672,9.870660847348583,80.7,29.6,73.55000000000001,4.5
MEX,2021,0.504510527,0.301761404,9.941870787302,78.9324007418057,28.216,69.792,4.4
MEX,2022,0.49640729,0.301282206,10.04912321773926,79.199683215791,28.528,73.94200000000001,4.4
MEX,2023,0.498847981,0.28986428,10.136310684737534,79.4734935748046,28.886,75.027,4.4
MEX,2024,0.470640988,0.288100291,10.172955620190727,79.7538805976118,,75.2213,4.4
MEX,2025,,,9.903294447531602,81.862,31.1,76.95,3.5
MHL,2015,,,,75.8,,,7.02733953728996
MHL,2016,,,,75.8524215301796,,,6.7
MHL,2017,,,,76.2253071645634,,,6.6
MHL,2018,,,,76.5886712229035,,,6.4
MHL,2019,,,,76.9422712042154,,,6.3
MHL,2020,,,,77.8,,,6.3
MHL,2021,,,,77.6163157431143,,,6.3
MHL,2022,,,,77.9855966195187,,,6.2
MHL,2023,,,,78.3593928884282,,,6.2
MHL,2024,,,,78.7325660244112,,,6.3
MHL,2025,,,,81.837,,,4.2
MKD,2015,0.528320185,0.371687438,9.550026804472294,57.4,,,3.974072957387301
MKD,2016,0.48971073,0.418652582,9.638785000125749,59.3823070989891,,,3.7
MKD,2017,0.4940171919999999,0.4255004549999999,9.679899803252118,59.7437719356273,,,3.6
MKD,2018,0.519896735,0.409553547,9.763639675169468,60.1580316016216,,,3.7
MKD,2019,0.490421098,0.385432115,9.854740833122769,60.6286848102132,,,3.8
MKD,2020,0.495459238,0.3860491169999999,9.841802745984708,58.5,,,3.6
MKD,2021,0.498085522,0.40048872,9.955618580949748,61.6841975628139,,,3.6
MKD,2022,0.515563966,0.411210155,10.060024242046232,61.9530566607267,,,3.6
MKD,2023,0.5177507179999999,0.406857293,10.143649249054734,62.2518322545779,,,3.6
MKD,2024,0.507116064,0.411908811,10.203094561832836,62.5645376928533,,,3.6
MKD,2025,,,9.955127136461169,63.803,,,4.1
MLI,2015,0.314599398,0.272565594,7.753727806994361,40.0,15.9,59.1,7.801227819319339
MLI,2016,0.332650453,0.347860264,7.836687754086819,26.4468586077195,14.885,58.2935,6.8
MLI,2017,0.343855283,0.335445868,7.865838828519124,27.0646702892896,14.911,58.574,6.8
MLI,2018,0.32304991,0.32778301,7.895216698079308,27.6999185916288,14.952,58.8885,6.8
MLI,2019,0.300408787,0.322290956,7.944444582293996,28.3520715749509,15.021,59.2345,6.9
MLI,2020,0.295164054,0.321596448,7.909746877044591,43.9,16.0,59.400000000000006,6.7
MLI,2021,0.283756073,0.297103098,7.9360266229044,29.7049638253978,15.234,59.1385,6.6
MLI,2022,0.278906754,0.305924906,8.01116307522438,30.4015705681899,15.349,60.065,6.6
MLI,2023,0.275043888,0.306625607,8.062946243974636,31.0031889023235,15.466,60.468,6.6
MLI,2024,0.263132851,0.280007382,8.106144520891213,31.6075621182225,,60.7017,6.5
MLI,2025,,,7.706355323899759,49.868,16.6,61.15,7.0
MLT,2015,0.677267846,0.638227429,10.486944821504132,94.4,40.3,83.19999999999999,2.519724340055474
MLT,2016,0.729304475,0.637485168,10.551571889342764,94.4800033569336,39.55,82.5,2.3
MLT,2017,0.710115775,0.6393283830000001,10.660746199173856,94.5691806330314,39.47,82.4,2.4
MLT,2018,0.7105619179999999,0.628662167,10.722916090693545,94.7242373261706,39.195,82.30000000000001,2.5
MLT,2019,0.7066295199999999,0.5628256039999999,10.78743954754214,94.9332032524644,38.893,82.7,2.4
MLT,2020,0.7229782469999999,0.6022900379999999,10.7594254588985,94.7,40.0,84.05,2.4
MLT,2021,0.712261967,0.573020091,10.89849680579367,95.5145343617045,39.231,82.3,2.4
MLT,2022,0.6909070659999998,0.5690261329999999,10.965338974009754,95.6003155132879,39.746,82.5,2.4
MLT,2023,0.661378522,0.54372051,11.105988265997144,95.6272277147965,40.281,83.55,2.3
MLT,2024,0.634443032,0.532551393,11.170685468718975,95.6546264490509,,83.43525,2.6
MLT,2025,,,10.790698630068816,95.536,42.5,85.0,2.9
MMR,2015,,,8.402610402000867,29.9,28.2,66.15,7.000065885385265
MMR,2016,,,8.402800859034725,29.8129165582094,27.631,65.712,7.0
MMR,2017,,,8.456685466784958,29.9051727703437,27.901,65.97800000000001,6.6
MMR,2018,,,8.627172874101433,29.993574050729,28.17,66.3,6.4
MMR,2019,,,8.716269017912799,30.0782436945232,28.445,66.526,6.3
MMR,2020,,,8.655387028163107,31.1,29.6,66.95,6.3
MMR,2021,,,8.55226051853145,30.2368812529698,28.983,65.654,6.3
MMR,2022,,,8.65380895126278,30.311095757938,29.251,66.608,6.4
MMR,2023,,,8.691710600187466,30.3820718069466,29.534,66.977,6.1
MMR,2024,,,8.699092186149612,30.4499084074136,,67.18175,6.6
MMR,2025,,,8.378382620876796,36.41,31.1,68.0,6.4
MNE,2015,,,9.618007139030269,65.8,37.4,76.9,3.72918591339645
MNE,2016,,,9.73004243982787,64.9101692293409,37.168,76.6,3.6
MNE,2017,,,9.800290788604755,64.9992438680584,37.56,76.75,3.4
MNE,2018,,,9.896502349579038,65.0854068937869,37.958,77.94999999999999,3.6
MNE,2019,,,10.013647989224452,65.1686759904159,38.341,76.75,3.6
MNE,2020,,,9.874457087235967,67.5,38.8,77.35,3.3
MNE,2021,,,10.023095052760596,65.3266031317675,38.902,73.9,3.2
MNE,2022,,,10.200302484529889,65.4012965440866,39.08,76.25,3.2
MNE,2023,,,10.379712513970237,65.4731667624849,39.291,77.65,3.2
MNE,2024,,,10.457572310188088,65.5422314706266,,77.1823,3.1
MNE,2025,,,10.085186277270308,71.91,39.8,79.05000000000001,2.7
MNG,2015,0.419033831,0.317398917,9.25515146097786,68.2,26.8,70.7,5.348209635946305
MNG,2016,0.4436279359999999,0.354996134,9.260214054291009,67.9776754820979,25.907,70.34,5.2
MNG,2017,0.426445022,0.370853514,9.31434334703074,67.9260583223672,26.094,70.66,5.1
MNG,2018,0.455577939,0.362392472,9.418774867810198,67.8683444833372,26.245,70.945,5.1
MNG,2019,0.447572467,0.354019257,9.51819110349061,67.8277299551557,26.334,71.16999999999999,5.1
MNG,2020,0.452804191,0.3529053659999999,9.524653163549823,68.7,27.4,71.75,5.0
MNG,2021,0.444962243,0.344049674,9.60185873537863,69.2153244018555,26.512,71.75999999999999,4.9
MNG,2022,0.455327286,0.344515918,9.705157915915445,69.783805847168,26.617,72.015,4.8
MNG,2023,0.442647549,0.353297444,9.798396512001924,70.4464492797852,26.752,72.235,4.6
MNG,2024,0.437724984,0.3801829389999999,9.859782559126383,70.9566040039062,,72.0757,4.5
MNG,2025,,,9.503954328809831,72.925,28.0,72.5,3.7
MOZ,2015,0.352390609,0.258111811,7.1837856276552285,34.4,17.3,59.75,7.199801428128868
MOZ,2016,0.380728145,0.277822713,7.229191757492221,32.3819234395234,15.884,59.2855,6.8
MOZ,2017,0.37926121,0.283304728,7.1567612247025805,32.6274411492675,15.949,59.975,6.7
MOZ,2018,0.379801015,0.301920867,7.189610625757304,32.9902559073541,16.014,60.612,6.6
MOZ,2019,0.387009555,0.30128006,7.236193234416866,33.4177241517032,16.07,61.127,6.6
MOZ,2020,0.3535081309999999,0.3241625279999999,7.252493545011425,37.1,17.8,60.1,6.7
MOZ,2021,0.354238973,0.31477995,7.2842963643925795,34.4499259401554,16.187,60.109,6.5
MOZ,2022,0.3635533009999999,0.296104098,7.3664098723743106,35.0536638047945,16.249,62.8215,6.3
MOZ,2023,0.362136298,0.295506831,7.42559098407533,35.7149783148407,16.323,63.4225,6.2
MOZ,2024,0.374225793,0.263621556,7.441542766869258,36.4332337447237,,63.6143,6.2
MOZ,2025,,,7.225386774671131,43.286,18.4,61.5,6.7
MRT,2015,0.295301992,0.217903458,8.28843684599192,51.1,,,7.292208087092642
MRT,2016,0.339295544,0.310370797,8.45163070020561,52.9185627319946,16.7,66.87,7.0
MRT,2017,0.353834265,0.302432877,8.585424776310832,54.1970448502004,16.711,67.1265,7.0
MRT,2018,0.35117094,0.297489712,8.599553008934194,55.1305077000081,16.734,67.451,7.1
MRT,2019,0.353171652,0.279977303,8.632329593093809,56.0596215779146,16.772,67.66749999999999,7.0
MRT,2020,0.338252956,0.318331205,8.655343330647582,55.3,18.5,65.1,6.5
MRT,2021,0.348463049,0.300594217,8.671897856317248,57.901535141641,16.893,66.7825,6.6
MRT,2022,0.342890452,0.306941739,8.777220561522052,58.8120996197226,16.992,68.2935,6.5
MRT,2023,0.354205374,0.317319331,8.848783464299437,59.7142464747058,17.119,68.4915,6.5
MRT,2024,0.369276512,0.289543958,8.905003737877081,60.6068586411829,,68.71635,6.1
MRT,2025,,,8.640343996061485,60.839,19.3,67.25,6.5
MUS,2015,0.717715356,0.500044682,9.916873731994665,41.0,34.9,75.1,3.236908161364806
MUS,2016,0.7273937699999999,0.543800646,9.996605820187536,39.5578893260494,34.445,74.475,3.0
MUS,2017,0.7134537689999999,0.5363480979999999,10.038803543351811,39.4499348663789,34.85,74.595,2.8
MUS,2018,0.694936139,0.539597613,10.061154489888152,39.3474905591359,35.238,74.495,2.8
MUS,2019,0.6805413810000001,0.543280722,10.101304345206776,39.2509492806955,35.594,74.315,2.8
MUS,2020,0.675162388,0.547909314,9.981447960921551,40.8,37.1,75.25,2.9
MUS,2021,0.657050011,0.5627546779999999,10.043692934955065,39.077147315722,36.191,73.765,2.8
MUS,2022,0.6557271759999999,0.55847839,10.19893278823629,39.0000125885784,36.513,73.6,2.8
MUS,2023,0.6735803439999999,0.547731795,10.294201519662668,39.0039901092226,36.933,73.495,2.7
MUS,2024,0.662220234,0.547467036,10.368471094501222,39.0162147027917,,75.22335000000001,2.8
MUS,2025,,,10.167509130839765,48.491,39.0,77.3,2.6
MWI,2015,0.367263479,0.255038233,7.246428314989904,16.3,16.8,62.900000000000006,6.730012558295199
MWI,2016,0.39499992,0.310997657,7.251315214869083,15.899632938282,16.139,63.1625,6.4
MWI,2017,0.400975086,0.333787256,7.230007340912859,15.9634281867266,16.317,63.916,6.4
MWI,2018,0.390186183,0.31313824,7.218026134930087,16.0221486554255,16.502,64.4805,6.3
MWI,2019,0.380011614,0.316146192,7.279325787561374,16.1383746619001,16.695,65.006,6.4
MWI,2020,0.36788255,0.381680428,7.322153638539358,17.4,17.6,63.05,6.7
MWI,2021,0.381231395,0.391181865,7.431058877088476,16.4881925800694,17.109,64.795,6.4
MWI,2022,0.361458285,0.346004541,7.483416404353888,16.7146031979436,17.335,66.025,6.4
MWI,2023,0.363969461,0.351525763,7.512325100428287,16.9748746665356,17.58,67.3175,6.4
MWI,2024,0.372287788,0.347249395,7.527050069072374,17.268503531213,,67.52235,6.3
MWI,2025,,,7.316241278928923,21.889,18.6,64.6,6.1
MYS,2015,0.697314662,0.484888522,10.10750513385129,74.2,28.1,75.7,3.274210499424119
MYS,2016,0.6645387970000001,0.499486685,10.137999096836172,73.8588978909614,27.135,75.55099999999999,3.3
MYS,2017,0.6613883989999999,0.49336186,10.181709873051174,74.2354806421432,27.466,75.7165,3.1
MYS,2018,0.680473561,0.578448648,10.23255988521723,74.5634625145296,27.808,75.905,3.1
MYS,2019,0.672315239,0.571842175,10.272770175037332,74.8377707734042,28.175,76.0715,3.2
MYS,2020,0.682086053,0.563668583,10.22102217550682,77.2,30.3,76.5,3.1
MYS,2021,0.669664999,0.539576967,10.303030129802847,75.5088628191907,29.097,74.1175,2.9
MYS,2022,0.66618172,0.553650278,10.44638924923431,75.9741357073003,29.573,75.624,3.0
MYS,2023,0.658744129,0.555607189,10.504160045561695,76.4434752105739,30.058,76.821,3.0
MYS,2024,0.691273333,0.579431536,10.565641440854346,76.9170296648992,,76.98435,2.9
MYS,2025,,,10.323309432649006,79.037,32.5,77.85,3.9
NAM,2015,0.555842441,0.503494342,9.255876873086844,46.9,21.3,62.05,5.71251682831901
NAM,2016,0.55908958,0.561091512,9.23015665221576,46.1751725648784,20.523,60.78699999999999,5.5
NAM,2017,0.565592477,0.5529467229999999,9.199071046469268,46.8135799686288,20.612,61.6445,5.3
NAM,2018,0.57438306,0.568134493,9.195605884255365,47.4232814423189,20.675,62.568000000000005,5.1
NAM,2019,0.569167337,0.565967252,9.17050596845327,48.0019807724839,20.733,63.538,5.1
NAM,2020,0.542548707,0.557844952,9.143573382139618,52.0,22.2,60.35,5.0
NAM,2021,0.544441369,0.544552296,9.180818797607849,49.0571881483796,20.789,60.9345,5.0
NAM,2022,0.545564222,0.542668355,9.274507108986713,49.5291037671807,20.825,64.214,5.0
NAM,2023,0.543336618,0.511932476,9.328233359932646,49.9545837830821,20.957,67.332,5.0
NAM,2024,0.532721077,0.504157905,9.36619834208403,50.4088030252155,,67.4651,5.0
NAM,2025,,,9.03419821043838,58.672,22.6,64.1,4.6
NER,2015,0.380929358,0.282818633,7.066630598037195,16.2,15.4,62.1,8.182750008995946
NER,2016,0.403343135,0.393456082,7.080495322918999,16.3898280543236,14.417,59.23,7.9
NER,2017,0.386065315,0.390456145,7.096842314520001,16.5036987906896,14.498,59.527,7.7
NER,2018,0.394263789,0.388029994,7.151482673425352,16.6449011799221,14.591,59.7695,7.6
NER,2019,0.384169834,0.389720972,7.257826099113307,16.813146499685,14.699,60.038,7.6
NER,2020,0.38558355,0.371269984,7.311107155942869,16.6,15.5,61.8,7.7
NER,2021,0.389059363,0.364537649,7.368717671781885,17.2295936666686,14.958,59.557,7.7
NER,2022,0.387999217,0.3645533969999999,7.517504055222333,17.477207007512,15.102,60.407,7.6
NER,2023,0.394498983,0.373811895,7.536445571182479,17.7506873295237,15.25,61.1945,7.5
NER,2024,0.363750735,0.353675455,7.625562414287089,18.0497398450803,,61.4463,7.3
NER,2025,,,7.331094442764121,21.01,15.7,63.7,8.0
NGA,2015,0.308364157,0.180929113,8.896702733602309,47.8,17.8,52.35,6.787214627458229
NGA,2016,0.334681925,0.257696636,8.863968869626403,56.541038793347,16.714,52.184,6.6
NGA,2017,0.346017808,0.246904923,8.858890914758799,57.3486345560101,16.801,52.392,6.6
NGA,2018,0.348939836,0.246724591,8.87600979097301,58.1553347527729,16.916,52.6645,6.5
NGA,2019,0.325216168,0.25065908,8.929487434962656,58.9611186427056,17.053,53.0045,6.5
NGA,2020,0.322041115,0.252281358,8.911229904199772,52.0,18.0,53.6,6.5
NGA,2021,0.309230481,0.237485646,8.934386436070014,60.5698545383604,17.387,53.452,6.3
NGA,2022,0.307911243,0.230571866,9.024607977487449,61.3727650622225,17.567,54.0765,6.5
NGA,2023,0.344678426,0.25614826,9.07170273802694,62.1746763155343,17.754,54.459500000000006,6.3
NGA,2024,0.317683438,0.252937973,9.114586399380991,62.9755675573659,,54.6328,6.2
NGA,2025,,,8.51740112624039,56.527,18.5,55.150000000000006,7.0
NIC,2015,0.338229145,0.225976308,8.603167611971246,57.9,23.4,73.6,5.506281881375553
NIC,2016,0.36056526,0.257077346,8.679714417784943,58.0043880782023,22.99,73.131,5.5
NIC,2017,0.416630439,0.256669823,8.736384466887282,58.1892567408822,23.315,73.3365,5.4
NIC,2018,0.363551589,0.231967986,8.688650434081032,58.3683858659405,23.646,73.8335,5.3
NIC,2019,0.368803361,0.234666749,8.696361241850733,58.5405671448072,23.98,73.71600000000001,5.2
NIC,2020,0.358205845,0.248323227,8.744184461543288,59.0,25.0,74.15,5.2
NIC,2021,0.366591506,0.228056451,8.870546316924203,58.8592529296875,24.587,70.5055,5.3
NIC,2022,0.334313286,0.226599931,8.961455027980852,58.9954376220703,24.912,74.37950000000001,5.3
NIC,2023,0.331258883,0.223529169,9.02641506282782,59.1250953674316,25.267,74.8615,5.3
NIC,2024,0.308663765,0.188549307,9.07208926821873,59.2628402709961,,75.01985,5.3
NIC,2025,,,8.750315488251031,64.752,26.8,75.75,6.5
NLD,2015,0.877085301,0.865002087,10.838731395954792,90.2,41.9,81.69999999999999,1.401446575375296
NLD,2016,0.894892666,0.864710077,10.881104385493591,90.5803239452777,41.343,81.6,1.4
NLD,2017,0.903198724,0.8483617379999999,10.933777601821976,91.1219700676602,41.413,81.80000000000001,1.2
NLD,2018,0.908032877,0.872560999,10.982224646817524,92.6062472401044,41.465,81.85,1.3
NLD,2019,0.914720745,0.873214396,11.040442827064762,93.8898028856479,41.489,82.15,1.3
NLD,2020,0.910015797,0.896456515,11.044466725012311,92.2,42.7,82.6,1.3
NLD,2021,0.873814124,0.8890511699999999,11.135662387823704,94.6294783220315,41.552,81.35,1.2
NLD,2022,0.856594208,0.8666954269999999,11.27251316220019,94.9856177734136,41.463,81.65,1.2
NLD,2023,0.8538945029999999,0.8598395379999999,11.31116038765976,95.3221682092129,41.396,81.95,1.3
NLD,2024,0.85406351,0.865164277,11.364119482748793,95.6396517079336,,82.28800000000001,1.2
NLD,2025,,,10.99825561612965,93.021,43.5,83.85,1.8
NOR,2015,0.883594605,0.947630786,11.014322947301048,81.1,39.1,82.65,1.884307113396259
NOR,2016,0.89458967,0.907801693,10.99003062033684,81.6800003051758,38.281,82.45,1.6
NOR,2017,0.914668285,0.917440388,11.075808003630325,81.9699745912375,38.409,82.65,1.6
NOR,2018,0.890113774,0.900726487,11.159870338285574,82.2452112401723,38.59,82.8,1.6
NOR,2019,0.891522784,0.8955992859999999,11.169584167528898,82.4935894878281,38.797,83.0,1.6
NOR,2020,0.8925379569999999,0.900308479,11.114097351762432,83.0,39.9,83.7,1.6
NOR,2021,0.9006661989999999,0.897712401,11.39621341568173,82.8612877226956,39.286,83.2,1.6
NOR,2022,0.867536233,0.890101199,11.739977758672858,82.9563661816034,39.436,82.55000000000001,1.6
NOR,2023,0.86087267,0.898463706,11.5486546749494,83.0718560702166,39.54,83.15,1.5
NOR,2024,0.8717691569999999,0.875486488,11.533095934410436,83.3293737928469,,83.4505,1.6
NOR,2025,,,11.13600436781595,86.407,41.4,84.65,1.4
NPL,2015,0.289857341,0.297480367,7.992033859610827,18.6,22.5,68.75,6.391107719976366
NPL,2016,0.3224893,0.307270583,7.998377443729752,65.2895168835553,21.515,68.438,6.1
NPL,2017,0.333015495,0.32043254,8.189996119813928,65.5768928085184,21.794,68.732,5.9
NPL,2018,0.335608919,0.329082193,8.283020191474124,65.8104229225551,22.104,69.02449999999999,5.9
NPL,2019,0.29725032,0.329410774,8.35718257978871,65.9873929484157,22.663,69.285,5.7
NPL,2020,0.313834164,0.336623338,8.351274282242915,20.6,24.1,69.8,5.8
NPL,2021,0.3294491509999999,0.352135742,8.422053531086478,66.144235274522,24.023,68.3765,5.6
NPL,2022,0.327808542,0.3465632679999999,8.537582374366671,66.2992968721053,24.356,70.07300000000001,5.7
NPL,2023,0.349287923,0.351184511,8.59326646837951,66.5432933453944,24.679,70.336,5.5
NPL,2024,0.341416692,0.350499922,8.654625699866004,66.772343163029,,70.61405,5.4
NPL,2025,,,8.465472307924198,24.982,25.8,71.45,5.9
NZL,2015,0.887638732,0.9551969,10.53245071943981,86.3,37.4,82.3,2.355132958422813
NZL,2016,0.86779933,0.925625335,10.596357821898383,84.691365594,36.252,81.7,2.1
NZL,2017,0.860992134,0.917750306,10.65120597473058,84.1701025874108,36.181,81.9,2.0
NZL,2018,0.844641774,0.902412708,10.65790099396708,83.8017846685577,36.199,81.75,2.0
NZL,2019,0.8408058779999998,0.914284732,10.720586673487514,83.804965871667,36.287,82.1,2.0
NZL,2020,0.842310864,0.914612665,10.72576014185659,86.7,37.3,83.25,1.8
NZL,2021,0.825086321,0.908571721,10.784124529688352,83.8299382585905,36.773,82.25,1.8
NZL,2022,0.835496532,0.900036271,10.897367147176366,83.8547305017812,37.068,82.0,1.8
NZL,2023,0.849223349,0.886538001,10.909571130817348,83.8898991461229,37.28,83.05000000000001,1.8
NZL,2024,0.872960648,0.8689146079999999,10.925059382770106,83.9370658833132,,82.24195,1.8
NZL,2025,,,10.685817096744843,89.355,38.9,84.3,1.6
OMN,2015,0.520803616,0.492688346,10.49288865266052,81.4,28.6,78.25,4.123029977487624
OMN,2016,0.5447826889999999,0.474366576,10.414329083856758,77.7521362304688,28.157,79.7995,4.2
OMN,2017,0.534953095,0.474273445,10.422861501981233,78.3142260040136,28.48,79.965,3.9
OMN,2018,0.5350657729999999,0.474431835,10.539543897838945,78.9655839720276,28.772,80.08000000000001,4.0
OMN,2019,0.553079939,0.5111893479999999,10.525423628474112,79.5780017545962,28.88,80.15350000000001,3.9
OMN,2020,0.533201442,0.483389928,10.467759005400708,86.3,29.9,75.94999999999999,3.6
OMN,2021,0.533387599,0.483283154,10.564097563198937,80.1239942103569,28.704,76.2195,3.7
OMN,2022,0.600293791,0.482847475,10.65999290701318,80.0117053152301,28.973,78.036,3.5
OMN,2023,0.605179762,0.5246431069999999,10.644115124747088,79.5702973228932,29.268,80.186,3.7
OMN,2024,0.623751465,0.581223297,10.639219154102005,79.4440302814714,,80.38245,4.1
OMN,2025,,,10.375900089259664,89.567,32.7,80.15,3.5
PAK,2015,0.368420582,0.24384577,8.407437059088158,36.0,20.3,66.4,5.945380997015325
PAK,2016,0.41026367,0.281613224,8.440470127438177,36.1597184900333,19.312,66.0735,6.1
PAK,2017,0.4314805959999999,0.289283045,8.474188914443724,36.4351548223399,19.4,66.3475,5.7
PAK,2018,0.414757961,0.283401745,8.513059358121883,36.7478511550359,19.517,66.601,5.7
PAK,2019,0.416806369,0.281909519,8.524671958708062,37.1091631735769,19.652,66.84649999999999,5.6
PAK,2020,0.3938305169999999,0.288885035,8.526751624952297,37.2,20.9,67.15,5.6
PAK,2021,0.412872377,0.295123294,8.588075357861873,37.9333395514173,19.986,65.8925,5.5
PAK,2022,0.380780236,0.287069653,8.686138062368963,38.3740439760816,20.148,67.5215,5.5
PAK,2023,0.385358563,0.266784275,8.701843640298902,38.8191861872791,20.287,67.7475,5.4
PAK,2024,0.396677025,0.262849685,8.740675154581991,39.1734368360905,,67.89195,5.3
PAK,2025,,,8.607482324429009,43.776,22.0,68.5,5.5
PAN,2015,0.563687661,0.345262487,10.212635531512932,66.7,28.1,77.85,4.053640335042715
PAN,2016,0.59066869,0.376620671,10.318134011076747,65.5971555296656,27.531,77.82249999999999,4.4
PAN,2017,0.580172633,0.365408642,10.420295029937396,65.6577712475758,27.795,77.93549999999999,4.1
PAN,2018,0.576756338,0.367609585,10.38787290320748,65.7099285144924,28.068,78.3065,4.0
PAN,2019,0.610079753,0.3684937149999999,10.411501223293934,65.752985396379,28.361,78.5475,4.1
PAN,2020,0.558409117,0.373493253,10.20422170155527,68.4,29.4,77.8,4.1
PAN,2021,0.554272518,0.372569632,10.339571185353572,65.8092302689169,28.957,77.061,4.0
PAN,2022,0.521167285,0.364603293,10.500485191383063,65.8211343914956,29.273,79.339,4.0
PAN,2023,0.519467897,0.363788591,10.591958461209796,65.8601271176084,29.603,79.6055,4.1
PAN,2024,0.561071256,0.366386167,10.630297300970293,65.9958447685488,,79.793,4.0
PAN,2025,,,10.449328471771484,72.719,30.8,79.95,5.6
PER,2015,0.447879329,0.307669223,9.35879377302704,77.4,27.6,76.0,4.782636155311303
PER,2016,0.480215612,0.375060272,9.398192114758658,81.4192362241943,27.333,76.006,4.7
PER,2017,0.499120761,0.358478002,9.440805557625366,82.1931650502403,27.612,76.01849999999999,4.6
PER,2018,0.482135515,0.359570721,9.47870447446749,82.6854929960921,27.914,76.0745,4.6
PER,2019,0.522664708,0.379326499,9.51514038981754,83.1033003087105,28.221,76.341,4.5
PER,2020,0.492735889,0.3777274779999999,9.438535447318827,78.3,28.8,74.80000000000001,4.5
PER,2021,0.502448974,0.375375351,9.63433613606519,83.9480118272361,28.803,71.767,4.4
PER,2022,0.496189517,0.348686443,9.72131535350836,84.3663554951194,29.096,76.845,4.3
PER,2023,0.4750895469999999,0.343843372,9.741628864024385,84.7810255849745,29.451,77.768,4.4
PER,2024,0.4744364799999999,0.332730365,9.787089583788283,85.1912729600355,,77.9647,4.3
PER,2025,,,9.54161399219163,79.95,30.3,77.85,4.0
PHL,2015,0.52707383,0.326192924,8.838445478873773,46.3,23.9,71.6,4.701581725586666
PHL,2016,0.562005872,0.3544452,8.906890313572815,51.9114748151175,22.583,69.46799999999999,4.4
