iso3,year,cdd,rx1day,rx5day,warm_days,warm_nights,wsdi,conflict_probability,hazard,conflict_probability_lag1
HUN,2020,-0.969565217391299,-0.3354721666666655,9.9244798,21.905441,24.245665,31.30434782608696,0.0160874999999999,2.0,0.01265
HUN,2021,6.552173913043479,-0.9988631666666664,-1.5907901999999936,12.352591,12.41215,16.130434782608695,0.0165375,2.0,0.0160874999999999
HUN,2022,-6.926086956521736,-3.409610166666667,-11.707973199999998,14.592018,17.093508,5.478260869565218,0.01755,1.9,0.0165375
HUN,2023,2.4217391304347835,3.945525833333335,6.639159800000002,31.423468,34.65158,54.17391304347826,0.0217,2.0,0.01755
HUN,2024,-1.0565217391304351,4.331605833333335,25.058513800000007,21.703493,23.09337,27.782608695652176,0.0223125,1.7,0.0217
HUN,2025,-6.6652173913043455,5.195931833333333,21.723769800000007,20.095295,24.729004,34.608695652173914,0.0245,1.9,0.0223125
IDN,2018,50.46442953020134,-0.8285960000000046,-1.6775431333333444,44.89933,40.67022,108.93288590604028,0.1167375,7.3,0.0735
IDN,2019,-13.787248322147647,2.899080999999996,4.849486866666652,45.811348,69.209335,101.09731543624162,0.1546875,7.1,0.1167375
IDN,2020,-10.699999999999998,1.8160389999999964,1.7253268666666486,23.116772,37.530716,16.892617449664428,0.189625,7.2,0.1546875
IDN,2021,-0.2872483221476436,-1.7742060000000066,-6.296513133333349,16.575342,23.626,10.580536912751676,0.222275,7.4,0.189625
IDN,2022,5.031543624161078,-0.9145890000000064,-3.993053133333348,25.856394,37.49839,28.11073825503356,0.2467875,6.7,0.222275
IDN,2023,-3.3174496644295246,2.0579549999999927,6.010196866666661,28.42052,52.51264,26.644295302013425,0.2757124999999999,6.7,0.2467875
IDN,2024,12.793288590604032,1.5137739999999908,-1.4933631333333466,35.034107,46.20787,57.57382550335571,0.2948125,6.7,0.2757124999999999
IDN,2025,34.253020134228194,0.2111379999999911,-2.3003231333333503,56.31792,63.85676,131.30536912751677,0.3136,7.1,0.2948125
IND,2018,2.8614292114695417,5.617030866666667,5.5749440666666885,12.075343,21.497065,15.225,0.954375,7.4,0.9663875
IND,2019,11.013214925755236,1.7159308666666675,14.55875406666668,25.627691,36.729942,61.34285714285714,0.9433125,7.0,0.954375
IND,2020,-8.031427931387597,6.733570866666668,14.18483406666668,9.223263,14.885343,13.10892857142857,0.93115,7.4,0.9433125
IND,2021,57.76500064004097,2.873465866666664,1.729590066666688,19.128181,22.047945,40.7625,0.9285375,7.4,0.93115
IND,2022,-23.48142793138761,-1.3799631333333338,0.268624066666689,13.547456,20.232388,26.18928571428572,0.9242,6.8,0.9285375
IND,2023,-7.52964221710188,-1.222399133333333,-9.640065933333318,15.182485,22.062622,21.044642857142858,0.920225,7.4,0.9242
IND,2024,-1.9403565028161864,5.597133866666667,12.606114066666676,13.102068,23.898323,23.01071428571429,0.9104625,7.4,0.920225
IND,2025,-5.195713645673322,11.084960866666664,20.0546940666667,16.061644,29.513208,30.805357142857144,0.9066125,8.1,0.9104625
IRL,2018,9.925,-0.919839166666666,-0.3222570000000004,31.027397,28.424658,56.6875,0.0093375,1.0,0.0069
IRL,2019,-6.074999999999999,5.14178283333333,14.461595000000004,26.044521,27.979452,30.375,0.0130875,1.3,0.0093375
IRL,2020,1.1750000000000007,9.311688833333337,2.408586,29.115437,24.214481,25.5,0.0152125,1.2,0.0130875
IRL,2021,-2.95,-0.8944161666666659,-10.523539,28.321918,28.390411,30.8125,0.0192,1.2,0.0152125
IRL,2022,-4.262499999999999,-1.053507166666666,-0.4533690000000021,25.667809,25.10274,35.0,0.02145,1.2,0.0192
IRL,2023,-5.699999999999999,10.92135283333333,23.836531,28.715754,25.530823,28.375,0.0181875,1.3,0.02145
IRL,2024,0.1750000000000007,12.075337833333336,2.4819609999999983,32.547813,29.422813,56.125,0.0203625,1.2,0.0181875
IRL,2025,-2.575,-2.576505166666667,-7.559598999999999,29.417809,28.59589,35.75,0.020225,1.2,0.0203625
IRN,2018,-22.249908293047127,6.711982733333336,11.073454000000003,17.291784,22.930544,23.80830670926517,0.1177,6.3,0.0770749999999999
IRN,2019,-14.745115960778747,2.9028227333333376,11.279751000000005,23.34019,23.030329,39.61022364217252,0.1510375,6.3,0.1177
IRN,2020,42.161852182796,-6.491715266666663,-14.494471999999998,32.582623,25.081617,57.30670926517572,0.17525,6.4,0.1510375
IRN,2021,-1.2275440757947251,5.207254733333336,7.380983,20.847301,22.065735,37.846645367412144,0.1987875,6.2,0.17525
IRN,2022,-1.837767717967268,-1.3838802666666616,-3.224162999999997,18.07519,20.086655,19.223642172523963,0.2242749999999999,5.6,0.1987875
IRN,2023,2.3347562436940734,-2.428289266666664,-4.954596999999996,20.018381,23.123112,24.22044728434505,0.2368,6.7,0.2242749999999999
IRN,2024,-12.879301264293131,7.282582733333339,11.167067000000005,30.511183,29.82681,65.85623003194888,0.24535,7.4,0.2368
IRN,2025,-41.48952490646568,13.15650273333334,29.892111,19.795177,28.362728,35.57507987220448,0.25875,8.1,0.24535
IRQ,2018,-36.06419335880105,15.684282216666666,24.0248812,21.09589,24.182209,34.16867469879518,0.8694375,7.6,0.9206375
IRQ,2019,-26.883470467234787,3.375120216666666,4.245344200000002,25.327614,32.084503,42.74698795180723,0.81875,8.6,0.8694375
IRQ,2020,116.86351748457244,-10.587667383333333,-19.1579272,39.080914,28.296793,92.144578313253,0.7822125,8.6,0.81875
IRQ,2021,-21.24491625036731,2.6959972166666653,-0.3230608000000003,25.769928,22.581284,54.66265060240964,0.7411125,7.7,0.7822125
IRQ,2022,3.89966206288571,6.081234216666665,7.268556200000003,22.181877,19.079056,43.40963855421687,0.7115250000000001,7.7,0.7411125
IRQ,2023,-20.592769200629903,-2.3535327833333337,-8.788297799999999,24.37696,25.416737,39.09638554216868,0.675925,7.8,0.7115250000000001
IRQ,2024,10.634601821921876,2.5997702166666663,5.1002592,36.457306,35.91744,82.87951807228916,0.6512625,8.6,0.675925
IRQ,2025,-39.60636203349984,9.187683216666668,14.896654200000004,20.234362,26.522528,28.734939759036145,0.6228374999999999,7.7,0.6512625
ISL,2018,-0.5146341463414643,1.200991366666667,-1.0290667333333374,27.831608,25.820248,29.87804878048781,0.00755,0.7,0.00525
ISL,2019,-1.5634146341463424,-1.6271836333333312,8.280423266666673,35.375877,31.406616,63.90243902439025,0.0062749999999999,0.8,0.00755
ISL,2020,-0.295121951219512,4.363659366666671,-2.32469673333334,45.075302,37.49167,115.21951219512196,0.008075,1.2,0.0062749999999999
ISL,2021,3.534146341463412,4.483092366666671,9.44015326666667,37.84163,33.952557,73.0,0.0087625,1.2,0.008075
ISL,2022,0.5341463414634138,5.166052366666666,19.442783266666662,39.979954,33.825596,93.63414634146342,0.0086125,1.2,0.0087625
ISL,2023,-3.636585365853658,7.892960366666667,11.115323266666664,42.211826,39.599064,99.09756097560977,0.008975,1.2,0.0086125
ISL,2024,3.070731707317073,7.94004536666667,22.443723266666662,38.377983,35.785686,77.07317073170732,0.008975,1.3,0.008975
ISL,2025,-0.0268292682926851,-0.1042876333333318,6.909983266666671,40.033413,35.56298,89.8780487804878,0.0118375,1.3,0.008975
ISR,2018,-23.00833333333333,4.331231683333336,8.115224166666671,22.054794,37.671234,28.75,0.0635749999999999,4.3,0.04115
ISR,2019,8.741666666666674,0.0464616833333337,-0.851095833333332,24.109589,36.09589,17.5,0.0764499999999999,4.3,0.0635749999999999
ISR,2020,-22.00833333333333,-2.0235398166666663,-2.8711898333333323,24.590164,28.483606,38.5,0.0852999999999999,4.6,0.0764499999999999
ISR,2021,20.741666666666674,-3.204249316666665,-7.790983833333332,17.328766,19.178082,3.5,0.0896625,5.2,0.0852999999999999
ISR,2022,6.991666666666674,1.287186683333335,7.738031166666673,20.205479,24.109589,23.75,0.0969999999999999,3.9,0.0896625
ISR,2023,-6.508333333333326,-0.8484813166666658,-2.575948833333332,18.90411,27.39726,30.25,0.09895,5.9,0.0969999999999999
ISR,2024,-14.008333333333326,-2.155322316666666,-11.023347833333332,33.674866,40.095627,83.0,0.103125,2.0,0.09895
ISR,2025,-23.75833333333333,8.129799683333335,2.621124166666668,17.876713,28.767124,10.25,0.105425,5.8,0.103125
ITA,2018,6.772300469483568,7.286094466666668,17.31280386666667,23.152615,23.299248,38.45070422535211,0.025075,3.5,0.0164125
ITA,2019,-4.77699530516432,7.135274466666672,14.86915386666668,28.223036,31.325487,53.352112676056336,0.028075,3.4,0.025075
ITA,2020,9.997652582159624,-0.2787225333333296,4.91688386666668,22.512121,23.351034,34.63380281690141,0.03575,3.2,0.028075
ITA,2021,-5.94600938967136,1.948851466666668,0.981628866666668,16.07949,18.703453,20.0,0.0414,3.0,0.03575
ITA,2022,2.5610328638497606,8.335074466666669,19.36483386666667,17.669302,19.644993,24.183098591549296,0.0478,2.9,0.0414
ITA,2023,3.237089201877936,1.924078466666672,-6.0317601333333215,26.042833,27.057688,45.929577464788736,0.0515625,3.0,0.0478
ITA,2024,1.2370892018779358,2.6236444666666685,3.691883866666672,26.229507,27.661049,47.53521126760563,0.0537375,2.9,0.0515625
ITA,2025,-8.03051643192488,6.465544466666671,12.71349386666668,18.140074,20.84507,23.816901408450704,0.05995,2.9,0.0537375
JAM,2018,0.0166666666666692,0.0346674166666716,6.372625800000002,32.739723,39.863014,73.5,0.0103,2.2,0.0118124999999999
JAM,2019,1.5166666666666693,15.207982416666674,29.1791458,48.76712,51.232876,109.5,0.0118625,2.2,0.0103
JAM,2020,-1.4833333333333307,-4.815245583333329,-0.7241442000000049,40.57377,45.355194,54.0,0.014775,3.7,0.0118625
JAM,2021,3.0166666666666693,-4.427336583333329,-9.4989002,32.19178,33.561646,45.0,0.01475,3.3,0.014775
JAM,2022,12.51666666666667,-5.873824583333327,0.0898217999999957,30.41096,37.53425,28.5,0.0158375,3.2,0.01475
JAM,2023,-2.4833333333333307,-10.16345058333333,-20.270411200000005,36.712326,36.9863,34.5,0.0167,3.2,0.0158375
JAM,2024,-2.9833333333333307,-10.565184583333329,-29.3019442,50.546448,53.55191,102.5,0.017975,2.9,0.0167
JAM,2025,0.5166666666666693,-6.11438858333333,-25.976244200000004,64.79452,66.438354,156.5,0.0167,3.1,0.017975
JOR,2018,-7.374074074074059,5.2229529333333335,8.896759166666667,19.421614,29.512936,30.83333333333333,0.7446250000000001,2.8,0.8398749999999999
JOR,2019,-1.9296296296296305,-0.0986220666666657,-2.1290678333333304,22.785389,32.435314,27.5,0.6526125,2.6,0.7446250000000001
JOR,2020,30.903703703703712,-4.289128066666667,-7.709860533333331,26.472374,24.66606,46.05555555555556,0.564825,3.6,0.6526125
JOR,2021,-21.985185185185173,-2.542763466666666,0.1018151666666682,19.071537,17.18417,14.555555555555555,0.5037375000000001,3.3,0.564825
JOR,2022,-9.318518518518516,10.362993933333332,11.303949166666667,22.633183,24.687977,38.888888888888886,0.450525,3.3,0.5037375000000001
JOR,2023,11.625925925925912,-3.1428860666666667,-6.497241833333332,18.797565,22.541857,29.33333333333333,0.4016125,2.7,0.450525
JOR,2024,-23.37407407407406,-1.8293470666666665,-4.310206833333332,35.670914,39.966606,83.11111111111111,0.3594874999999999,2.1,0.4016125
JOR,2025,-48.651851851851845,2.043836933333333,2.954283166666668,21.293758,26.818872,29.83333333333333,0.32455,3.0,0.3594874999999999
JPN,2018,-1.6782771535580512,10.746618933333338,27.88954406666668,25.054642,28.973372,21.95505617977528,0.0268875,5.7,0.02115
JPN,2019,-1.2625468164794,6.711868933333335,11.164154066666669,31.50685,34.009544,32.640449438202246,0.03895,5.8,0.0268875
JPN,2020,-0.4086142322097359,8.701618933333336,64.21629406666668,20.12955,20.67293,10.651685393258427,0.0480375,5.6,0.03895
JPN,2021,-0.1389513108614224,4.371388933333336,29.091534066666668,20.320148,18.79021,10.629213483146067,0.05325,5.5,0.0480375
JPN,2022,-0.8131086142322079,3.114102933333342,-10.146605933333348,17.226412,19.239649,8.49438202247191,0.0667125,5.3,0.05325
JPN,2023,1.1531835205992529,10.282788933333336,13.513944066666651,17.257195,17.543482,11.123595505617978,0.0712875,5.4,0.0667125
JPN,2024,3.9059925093632977,5.041328933333332,-13.676101933333342,34.80997,35.043285,51.4494382022472,0.08085,5.5,0.0712875
JPN,2025,2.434082397003745,7.383358933333341,6.766644066666657,25.076189,26.07973,21.26966292134832,0.0876624999999999,5.8,0.08085
KAZ,2018,15.662301587301585,1.7471519333333312,2.798954066666667,34.412506,37.891796,57.305059523809526,0.0158,3.5,0.01035
KAZ,2019,-19.12043650793651,3.4050989333333312,4.729494066666668,15.473336,20.024868,7.372023809523809,0.021675,2.9,0.0158
KAZ,2020,12.889980158730154,-1.5902650666666691,-3.0447219333333315,22.003887,21.25862,15.004464285714286,0.0226125,2.4,0.021675
KAZ,2021,-5.188888888888897,1.488999933333332,1.572883066666666,20.475376,22.88609,22.260416666666668,0.029325,2.3,0.0226125
KAZ,2022,1.340873015873001,-0.2891620666666679,-0.7636999333333314,20.398727,23.814009,21.31398809523809,0.0323,2.3,0.029325
KAZ,2023,-3.290079365079372,1.211284433333331,1.323595066666666,22.69651,26.490543,28.446428571428573,0.0339125,2.4,0.0323
KAZ,2024,-9.703769841269846,1.2974039333333316,2.7218400666666653,24.567394,28.464499,30.98809523809524,0.036175,6.4,0.0339125
KAZ,2025,-9.736507936507934,1.8513689333333327,5.788113066666668,18.001469,23.738585,15.550595238095235,0.0411125,2.7,0.036175
KEN,2018,8.9765306122449,1.4196764333333365,3.330300533333329,26.516634,30.081074,53.85714285714285,0.8684499999999999,5.8,0.916875
KEN,2019,-6.2173469387755205,1.3619484333333354,-3.0920594666666688,41.568356,50.204082,100.56122448979592,0.823725,5.8,0.8684499999999999
KEN,2020,15.894897959183652,-2.870223566666663,-11.86444946666667,41.502174,28.733131,98.78571428571428,0.7797875000000001,5.8,0.823725
KEN,2021,-2.992857142857148,2.469229433333336,10.406045533333328,23.399496,23.776907,27.142857142857142,0.7466375,5.8,0.7797875000000001
KEN,2022,-27.44183673469388,6.104950433333336,17.271200533333328,10.257199,21.118256,4.959183673469388,0.7192125,5.3,0.7466375
KEN,2023,14.047959183673456,1.704449433333334,4.532840533333328,24.014536,29.73721,31.459183673469383,0.6853125,8.5,0.7192125
KEN,2024,-2.962244897959181,0.7955964333333334,1.7809105333333264,25.80573,28.440392,36.86734693877551,0.6603375,8.3,0.6853125
KEN,2025,-26.707142857142856,1.0906914333333368,2.0176005333333364,30.581493,50.120213,59.03061224489796,0.6373624999999999,6.1,0.6603375
KGZ,2018,-1.3503875968992212,0.3962161999999978,2.590323766666671,25.001593,28.397581,29.6046511627907,0.0134,4.0,0.0098125
KGZ,2019,-2.5596899224806187,11.2798792,23.797637766666675,16.495699,20.108315,13.232558139534884,0.0170125,5.1,0.0134
KGZ,2020,12.90542635658914,-2.6043268000000026,-9.68252223333333,35.264965,29.959333,53.88372093023256,0.0199625,5.0,0.0170125
KGZ,2021,7.370542635658914,5.930638200000001,8.99943376666667,23.000956,26.282255,38.93023255813954,0.0244875,4.5,0.0199625
KGZ,2022,-0.0015503875968967,0.0243761999999989,-4.881416233333333,26.040142,27.86875,37.83720930232558,0.0269125,3.7,0.0244875
KGZ,2023,2.04496124031008,-0.0258208000000017,-1.2089002333333312,19.808857,23.051928,20.25581395348837,0.0322875,2.9,0.0269125
KGZ,2024,4.556589147286822,3.0356722000000005,0.5747837666666697,36.05922,34.59779,64.72093023255815,0.0326,2.6,0.0322875
KGZ,2025,-5.420155038759692,5.416659199999998,22.963073766666675,24.587448,30.481045,33.27906976744186,0.0354125,3.2,0.0326
KHM,2018,9.959770114942527,5.669568699999999,12.414073699999989,11.478507,17.581484,7.517241379310345,0.0684874999999999,4.8,0.0441
KHM,2019,53.7528735632184,7.544706699999999,31.785003699999976,47.302788,56.362778,110.20689655172414,0.084725,4.5,0.0684874999999999
KHM,2020,-41.6264367816092,-0.0094013000000003,-5.421716300000014,10.495572,24.439419,11.482758620689657,0.1039625,4.6,0.084725
KHM,2021,-37.90229885057472,5.213563700000002,4.765543699999995,9.088332,18.138876,8.586206896551724,0.121075,4.2,0.1039625
KHM,2022,17.442528735632195,20.2978767,30.908533699999992,24.534718,34.5111,46.13793103448276,0.133,3.9,0.121075
KHM,2023,18.23563218390804,-3.7975733000000034,-13.631246300000017,25.498346,33.538025,46.96551724137931,0.146775,3.5,0.133
KHM,2024,-26.660919540229884,5.194982699999997,23.38279369999998,17.175428,32.7492,19.24137931034483,0.1564875,2.7,0.146775
KHM,2025,43.54597701149423,9.741281700000002,21.525483699999995,42.46575,49.636276,111.34482758620688,0.1657375,3.4,0.1564875
KOR,2018,-0.2444444444444435,2.9104315666666736,43.415082600000034,18.917154,22.857143,11.571428571428571,0.0187999999999999,3.4,0.0138625
KOR,2019,-6.434920634920635,2.205411566666669,-34.03489739999998,19.021526,25.87084,9.285714285714286,0.0242875,3.9,0.0187999999999999
KOR,2020,3.803174603174604,12.09813756666668,39.62011260000003,18.735363,21.129326,9.523809523809524,0.0331124999999999,4.1,0.0242875
KOR,2021,-5.101587301587301,-8.470688433333322,7.031522600000017,18.486628,17.742987,3.380952380952381,0.0343375,3.7,0.0331124999999999
KOR,2022,4.184126984126984,-5.077558433333323,28.699612600000023,17.690802,21.056751,8.095238095238095,0.036875,3.5,0.0343375
KOR,2023,1.5174603174603156,21.49688156666668,88.59718260000002,21.004566,17.612524,19.904761904761905,0.0423749999999999,3.5,0.036875
KOR,2024,-0.6253968253968303,2.7123115666666706,7.125382600000023,29.716366,34.920635,31.666666666666668,0.0458625,3.6,0.0423749999999999
KOR,2025,7.326984126984126,-8.376048433333324,-21.39100739999997,26.457926,28.636662,34.666666666666664,0.051525,4.2,0.0458625
LAO,2018,30.072649572649567,3.4319546000000045,18.52449833333329,11.043203,16.094133,7.769230769230769,0.0323375,3.4,0.0211125
LAO,2019,52.04700854700855,10.0979976,17.584038333333325,33.972603,52.694065,64.33333333333333,0.04095,3.3,0.0323375
LAO,2020,-7.901709401709404,9.8706696,22.74032833333331,10.592686,21.115314,8.435897435897436,0.048825,3.9,0.04095
LAO,2021,-14.388888888888886,5.2036416000000045,5.879348333333326,6.8914647,17.105726,3.17948717948718,0.05325,3.0,0.048825
LAO,2022,-3.311965811965805,16.4844796,38.47071833333331,16.269758,22.395504,27.846153846153847,0.062525,3.4,0.05325
LAO,2023,28.25213675213675,-4.802900399999999,-14.486831666666689,20.04215,28.401827,29.487179487179485,0.070475,2.9,0.062525
LAO,2024,4.226495726495728,6.523782600000004,5.348518333333317,10.200364,26.397646,8.128205128205128,0.074875,2.2,0.070475
LAO,2025,24.098290598290603,3.0163856,22.8671783333333,36.04496,45.936073,84.05128205128206,0.079325,2.4,0.074875
LBN,2018,11.200000000000005,-3.826502133333332,12.077154833333331,20.547945,34.79452,24.0,0.0493875,4.3,0.0330125
LBN,2019,16.200000000000003,-9.00661513333333,-11.157665166666668,26.575342,36.71233,25.0,0.0632875,5.7,0.0493875
LBN,2020,-31.8,-6.915922133333332,0.7253548333333342,26.775957,34.97268,38.0,0.0710875,5.4,0.0632875
LBN,2021,26.200000000000003,1.60166786666667,18.64023483333333,17.534246,21.369864,13.0,0.0752875,4.6,0.0710875
LBN,2022,-12.799999999999995,1.3482518666666683,-0.3767011666666704,21.917809,20.547945,41.0,0.08295,4.4,0.0752875
LBN,2023,-4.799999999999997,-1.4722311333333309,18.739688833333325,14.79452,24.109589,18.0,0.0845125,3.2,0.08295
LBN,2024,13.200000000000005,2.5152988666666687,9.910054833333326,34.97268,41.80328,106.0,0.083375,2.1,0.0845125
LBN,2025,-16.799999999999997,-2.448927133333332,5.259494833333328,18.082191,22.19178,28.0,0.08355,7.1,0.083375
LBR,2018,16.924444444444447,9.64603863333334,3.6008423333333326,27.305937,39.799088,26.266666666666666,0.071875,2.8,0.0475375
LBR,2019,-19.47555555555556,4.387664633333344,13.14083233333332,51.123287,74.136986,101.53333333333332,0.094475,2.8,0.071875
LBR,2020,20.52444444444444,11.63384663333334,13.768672333333312,20.29144,28.724955,11.933333333333334,0.1164875,3.2,0.094475
LBR,2021,-3.6088888888888846,4.380550633333343,-2.357037666666685,18.210047,33.260273,5.333333333333333,0.1318875,2.8,0.1164875
LBR,2022,5.524444444444441,2.003610633333345,4.6495823333333135,20.347033,32.71233,12.6,0.14545,3.2,0.1318875
LBR,2023,19.457777777777764,4.682590633333341,16.562102333333314,25.515982,42.392693,15.4,0.1641875,2.3,0.14545
LBR,2024,12.857777777777784,10.07948063333334,2.945672333333306,30.400728,51.5847,29.266666666666666,0.1773124999999999,2.1,0.1641875
LBR,2025,0.4577777777777783,29.612640633333346,24.87551233333332,55.762558,82.283104,110.4,0.1894875,2.7,0.1773124999999999
LBY,2018,36.53272483889373,2.63093602,2.765601206666667,22.18543,25.814207,38.71523178807947,0.7335625,8.4,0.8217375
LBY,2019,-82.11143100526215,-0.9472892799999996,-1.7451340933333332,23.978045,29.363148,36.74503311258278,0.6470625,8.4,0.7335625
LBY,2020,-206.00271429824028,-1.3558986799999997,-2.524082093333333,15.899467,15.603625,18.02317880794702,0.5831624999999999,8.2,0.6470625
LBY,2021,-37.21170054704106,-1.98153748,-2.798942993333333,23.077202,22.909372,28.4271523178808,0.5325375,8.2,0.5831624999999999
LBY,2022,-78.92382596324535,-1.92312038,-2.962561793333333,14.231153,15.411412,19.490066225165563,0.4837875,8.2,0.5325375
LBY,2023,172.41624756616648,-0.2185381799999999,0.5152452066666671,14.644834,17.964256,17.05298013245033,0.4444625,8.2,0.4837875
LBY,2024,262.48867973670906,2.69928952,2.499690206666666,30.738611,32.38429,63.98344370860927,0.40745,4.0,0.4444625
LBY,2025,-198.47846397229503,-0.8394568799999997,-1.1298624933333334,27.505217,30.055338,45.70860927152318,0.3713125,3.9,0.40745
LKA,2018,0.1151515151515099,-1.3413124333333286,-8.5465047,10.958904,21.494396,10.181818181818182,0.0581374999999999,4.5,0.0409375
LKA,2019,57.478787878787855,-2.3789944333333324,-7.903339699999989,27.845581,56.164383,48.45454545454545,0.07255,3.3,0.0581374999999999
LKA,2020,-6.612121212121217,-3.811672433333328,0.2719953000000004,10.407352,28.06756,8.363636363636363,0.08335,4.1,0.07255
LKA,2021,-16.521212121212127,-0.8945574333333326,10.056125300000003,5.031133,10.809464,1.0909090909090908,0.091725,4.4,0.08335
LKA,2022,-3.88484848484849,-4.852049433333331,1.9115953000000017,14.968866,26.251556,16.0,0.099025,3.9,0.091725
LKA,2023,7.024242424242424,2.156375566666668,22.665435300000013,22.141968,46.50062,35.90909090909091,0.1043875,3.3,0.099025
LKA,2024,-10.612121212121217,-3.7309614333333343,-7.3974647,8.271237,25.832092,6.363636363636363,0.1076999999999999,2.7,0.1043875
LKA,2025,32.75151515151515,-2.427181433333331,7.619655300000005,35.990036,49.813198,81.81818181818181,0.112425,3.0,0.1076999999999999
LSO,2018,5.666666666666664,8.354065133333329,55.8193263,8.493151,10.082191,0.0,0.0362,2.6,0.0236249999999999
LSO,2019,-8.733333333333334,-5.407358866666669,7.216450299999991,22.136986,25.917807,14.6,0.0434625,2.4,0.0362
LSO,2020,-11.133333333333333,12.856802133333323,43.8057263,11.5847,18.032787,2.6,0.0496375,2.2,0.0434625
LSO,2021,-1.333333333333332,3.62524213333333,32.67431629999999,14.575342,16.109589,12.6,0.0513375,1.9,0.0496375
LSO,2022,-12.733333333333334,0.8630881333333278,-6.868953700000006,14.684932,21.917809,4.8,0.0552125,1.7,0.0513375
LSO,2023,1.0666666666666664,16.204557133333324,44.9825463,20.164383,15.506849,20.2,0.0575124999999999,1.5,0.0552125
LSO,2024,-6.533333333333331,4.765055133333327,17.3203563,25.956284,29.89071,45.4,0.0617875,1.2,0.0575124999999999
LSO,2025,-5.933333333333334,1.804677133333328,36.39170630000001,9.150685,20.821918,0.0,0.061925,2.1,0.0617875
LTU,2018,-8.211764705882356,3.669550333333337,8.886428166666676,22.96535,21.611603,44.41176470588236,0.00905,0.9,0.006375
LTU,2019,-0.1529411764705912,-4.815693666666661,-17.665875833333324,30.862207,30.024174,39.35294117647059,0.0096499999999999,0.9,0.00905
LTU,2020,2.2588235294117567,3.8182363333333385,7.229320166666675,17.309547,16.586308,25.0,0.0145625,0.9,0.0096499999999999
LTU,2021,6.670588235294115,16.95908833333334,21.77782416666667,17.96938,18.581789,30.58823529411765,0.0147125,0.9,0.0145625
LTU,2022,-3.094117647058825,7.909245333333338,-1.0717818333333256,13.408542,15.100724,9.705882352941176,0.013875,0.8,0.0147125
LTU,2023,2.1411764705882312,3.299809333333336,1.6365341666666708,37.614826,37.389202,51.8235294117647,0.013375,0.8,0.013875
LTU,2024,-0.0941176470588267,2.736550333333337,9.837658166666673,18.997107,17.261332,38.294117647058826,0.015475,1.2,0.013375
LTU,2025,-3.388235294117649,11.350018333333338,12.68683416666667,23.352135,27.429491,37.47058823529412,0.0161625,1.7,0.015475
LVA,2018,-9.063157894736843,3.2941105666666672,14.494224099999997,22.350397,22.55227,42.0,0.0097375,1.2,0.0065125
LVA,2019,-1.5368421052631582,3.6815865666666703,3.4366761,29.271809,28.666185,33.68421052631579,0.011725,1.2,0.0097375
LVA,2020,6.09473684210526,2.367609566666669,10.424624099999996,16.048317,16.335922,20.789473684210527,0.0116375,1.1,0.011725
LVA,2021,4.778947368421051,15.854029566666672,13.7131141,20.0,22.725306,34.73684210526316,0.0125375,1.2,0.0116375
LVA,2022,-0.5894736842105281,4.83416256666667,4.667104099999996,13.020908,15.3713045,6.052631578947368,0.011825,1.1,0.0125375
LVA,2023,1.410526315789472,-3.1229504333333296,-1.1198358999999982,35.89041,35.96251,58.8421052631579,0.01455,1.1,0.011825
LVA,2024,0.4631578947368417,1.5223435666666705,-6.512675899999998,18.708656,19.974115,36.26315789473684,0.0141625,1.3,0.01455
LVA,2025,-4.378947368421054,10.184622566666672,4.795794100000002,21.831291,27.33958,31.0,0.0182625,1.7,0.0141625
MAR,2018,87.03743386085668,2.842588033333336,2.8239079999999994,18.488256,18.471134,30.589285714285715,0.063825,4.6,0.039875
MAR,2019,-78.81243386401104,-4.509873966666666,-14.089454000000002,31.514189,33.226517,62.63392857142857,0.0841125,4.6,0.063825
MAR,2020,11.296969228401736,3.401692033333333,2.5895439999999965,24.036396,21.674961,39.04464285714285,0.1031125,4.5,0.0841125
MAR,2021,6.279316977739768,7.696801033333333,9.858631999999997,15.5773,15.291097,23.116071428571427,0.123575,3.9,0.1031125
MAR,2022,-14.384319385896587,-2.884317966666666,-9.610042000000004,21.665852,24.863012,26.589285714285715,0.1373875,3.4,0.123575
MAR,2023,-40.60873016030735,2.4454070333333355,3.4590679999999985,14.060666,12.5318,21.767857142857142,0.152575,2.7,0.1373875
MAR,2024,36.376064267147626,7.533750033333334,16.704892999999995,19.242779,23.365536,28.517857142857142,0.1621,3.2,0.152575
MAR,2025,-80.02341912111282,-0.5351709666666657,-1.919632000000004,20.041584,21.656067,31.517857142857142,0.175125,4.0,0.1621
MDA,2018,-0.1904761904761969,-0.6481946000000001,-9.664859200000002,27.08415,27.4364,38.85714285714285,0.015525,2.4,0.0121375
MDA,2019,10.666666666666664,-0.6356925999999987,-5.2350092,31.389433,32.21135,41.0,0.022225,2.2,0.015525
MDA,2020,0.6666666666666607,-3.6273816,9.440374799999994,21.97502,25.526932,38.85714285714285,0.025275,3.0,0.022225
MDA,2021,-3.7619047619047663,16.894777400000002,13.3347038,16.046967,17.41683,17.0,0.0312374999999999,2.9,0.025275
MDA,2022,-9.761904761904766,0.3327103999999998,-2.7395692000000054,14.677103,13.855186,9.142857142857142,0.03365,2.7,0.0312374999999999
MDA,2023,1.5238095238095184,7.111723399999999,5.702314799999996,34.09002,38.708412,79.71428571428571,0.032825,2.3,0.03365
